time,aqi,pm25,pm10,o3,no2,so2,co,no,nh3,hour,day,month,aqi_lag1,aqi_change_rate
2025-05-24 20:00:00,3.0,15.99,62.89,52.62,0.06,0.25,90.67,0.0,0.1,20,24,5,3.0,0.0
2025-05-24 21:00:00,3.0,16.46,64.1,53.13,0.06,0.26,90.53,0.0,0.1,21,24,5,3.0,0.0
2025-05-24 22:00:00,3.0,16.97,65.7,53.51,0.06,0.26,90.1,0.0,0.1,22,24,5,3.0,0.0
2025-05-24 23:00:00,3.0,17.35,66.82,53.36,0.06,0.27,89.46,0.0,0.09,23,24,5,3.0,0.0
2025-05-25 00:00:00,3.0,17.51,67.04,53.12,0.06,0.28,89.04,0.0,0.08,0,25,5,3.0,0.0
2025-05-25 01:00:00,3.0,17.48,66.61,52.94,0.06,0.28,89.0,0.0,0.07,1,25,5,3.0,0.0
2025-05-25 02:00:00,3.0,17.26,65.61,52.91,0.07,0.27,89.04,0.0,0.06,2,25,5,3.0,0.0
2025-05-25 03:00:00,3.0,16.98,64.55,52.39,0.07,0.27,88.81,0.0,0.06,3,25,5,3.0,0.0
2025-05-25 04:00:00,3.0,16.74,63.71,51.39,0.06,0.27,88.2,0.01,0.05,4,25,5,3.0,0.0
2025-05-25 05:00:00,3.0,16.57,63.32,50.01,0.05,0.27,87.39,0.01,0.03,5,25,5,3.0,0.0
2025-05-25 06:00:00,3.0,16.41,63.01,48.58,0.05,0.27,86.52,0.01,0.02,6,25,5,3.0,0.0
2025-05-25 07:00:00,3.0,16.18,62.3,47.29,0.04,0.26,85.8,0.01,0.01,7,25,5,3.0,0.0
2025-05-25 08:00:00,3.0,15.96,61.52,46.13,0.04,0.26,85.45,0.01,0.01,8,25,5,3.0,0.0
2025-05-25 09:00:00,3.0,15.81,60.86,45.01,0.04,0.26,85.03,0.01,0.01,9,25,5,3.0,0.0
2025-05-25 10:00:00,3.0,15.78,60.74,44.17,0.04,0.26,85.01,0.01,0.01,10,25,5,3.0,0.0
2025-05-25 11:00:00,3.0,15.93,61.22,43.32,0.04,0.26,84.68,0.01,0.01,11,25,5,3.0,0.0
2025-05-25 12:00:00,3.0,16.31,62.31,42.84,0.04,0.27,84.55,0.01,0.0,12,25,5,3.0,0.0
2025-05-25 13:00:00,3.0,16.91,63.89,43.11,0.05,0.27,85.01,0.01,0.0,13,25,5,3.0,0.0
2025-05-25 14:00:00,3.0,17.63,65.4,43.96,0.07,0.28,86.03,0.0,0.0,14,25,5,3.0,0.0
2025-05-25 15:00:00,3.0,18.34,66.54,45.52,0.08,0.29,87.94,0.0,0.0,15,25,5,3.0,0.0
2025-05-25 16:00:00,3.0,18.89,66.98,47.3,0.07,0.3,90.29,0.0,0.0,16,25,5,3.0,0.0
2025-05-25 17:00:00,3.0,19.21,66.66,49.07,0.07,0.3,92.52,0.0,0.0,17,25,5,3.0,0.0
2025-05-25 18:00:00,3.0,19.38,66.16,50.49,0.07,0.29,94.27,0.0,0.0,18,25,5,3.0,0.0
2025-05-25 19:00:00,3.0,19.41,65.65,51.31,0.07,0.29,94.95,0.0,0.01,19,25,5,3.0,0.0
2025-05-25 20:00:00,3.0,19.47,66.01,51.72,0.07,0.29,95.09,0.0,0.03,20,25,5,3.0,0.0
2025-05-25 21:00:00,3.0,19.57,67.08,51.6,0.06,0.29,94.47,0.0,0.04,21,25,5,3.0,0.0
2025-05-25 22:00:00,3.0,19.63,68.36,51.39,0.06,0.3,93.78,0.0,0.04,22,25,5,3.0,0.0
2025-05-25 23:00:00,3.0,19.62,69.06,51.22,0.06,0.3,93.27,0.0,0.05,23,25,5,3.0,0.0
2025-05-26 00:00:00,3.0,19.6,69.27,51.41,0.06,0.3,93.33,0.0,0.06,0,26,5,3.0,0.0
2025-05-26 01:00:00,3.0,19.52,68.65,51.96,0.06,0.3,93.62,0.0,0.07,1,26,5,3.0,0.0
2025-05-26 02:00:00,3.0,19.3,67.34,52.84,0.07,0.29,94.21,0.0,0.08,2,26,5,3.0,0.0
2025-05-26 03:00:00,3.0,18.93,65.48,53.83,0.07,0.28,94.76,0.0,0.08,3,26,5,3.0,0.0
2025-05-26 04:00:00,3.0,18.49,63.36,54.64,0.05,0.26,94.99,0.01,0.1,4,26,5,3.0,0.0
2025-05-26 05:00:00,3.0,18.4,62.71,54.65,0.04,0.25,95.13,0.01,0.1,5,26,5,3.0,0.0
2025-05-26 06:00:00,3.0,18.54,62.99,53.81,0.04,0.24,94.78,0.01,0.09,6,26,5,3.0,0.0
2025-05-26 07:00:00,3.0,18.88,64.05,52.15,0.03,0.23,93.99,0.01,0.07,7,26,5,3.0,0.0
2025-05-26 08:00:00,3.0,19.41,65.64,50.33,0.03,0.23,93.11,0.01,0.05,8,26,5,3.0,0.0
2025-05-26 09:00:00,3.0,20.14,67.83,48.78,0.03,0.22,92.26,0.01,0.03,9,26,5,3.0,0.0
2025-05-26 10:00:00,3.0,21.3,71.41,47.68,0.03,0.22,91.67,0.01,0.01,10,26,5,3.0,0.0
2025-05-26 11:00:00,3.0,22.84,76.59,46.8,0.03,0.23,90.88,0.01,0.01,11,26,5,3.0,0.0
2025-05-26 12:00:00,3.0,24.51,82.27,46.37,0.04,0.24,90.2,0.01,0.0,12,26,5,3.0,0.0
2025-05-26 13:00:00,3.0,26.13,87.88,46.31,0.05,0.25,89.78,0.0,0.0,13,26,5,3.0,0.0
2025-05-26 14:00:00,3.0,27.27,92.03,46.23,0.06,0.25,89.46,0.0,0.0,14,26,5,3.0,0.0
2025-05-26 15:00:00,3.0,27.69,94.05,46.18,0.07,0.26,89.26,0.0,0.0,15,26,5,3.0,0.0
2025-05-26 16:00:00,3.0,27.3,93.79,46.17,0.07,0.26,89.24,0.0,0.02,16,26,5,3.0,0.0
2025-05-26 17:00:00,3.0,26.49,92.69,46.26,0.07,0.27,89.36,0.0,0.05,17,26,5,3.0,0.0
2025-05-26 18:00:00,3.0,25.52,91.56,46.36,0.07,0.28,89.35,0.0,0.08,18,26,5,3.0,0.0
2025-05-26 19:00:00,3.0,24.6,90.26,46.97,0.07,0.29,89.62,0.0,0.13,19,26,5,3.0,0.0
2025-05-26 20:00:00,3.0,23.94,88.88,48.42,0.07,0.29,90.75,0.0,0.18,20,26,5,3.0,0.0
2025-05-26 21:00:00,3.0,23.54,87.71,50.27,0.07,0.3,92.43,0.0,0.24,21,26,5,3.0,0.0
2025-05-26 22:00:00,3.0,23.28,86.52,51.91,0.07,0.31,94.17,0.0,0.28,22,26,5,3.0,0.0
2025-05-26 23:00:00,3.0,23.07,85.14,52.75,0.07,0.31,95.23,0.0,0.3,23,26,5,3.0,0.0
2025-05-27 00:00:00,3.0,23.01,84.36,52.4,0.07,0.32,95.1,0.0,0.27,0,27,5,3.0,0.0
2025-05-27 01:00:00,3.0,23.15,84.54,51.36,0.07,0.33,93.85,0.0,0.21,1,27,5,3.0,0.0
2025-05-27 02:00:00,3.0,23.43,85.41,50.28,0.08,0.34,92.41,0.0,0.14,2,27,5,3.0,0.0
2025-05-27 03:00:00,3.0,23.8,86.48,49.68,0.08,0.34,91.14,0.0,0.07,3,27,5,3.0,0.0
2025-05-27 04:00:00,3.0,24.14,87.03,49.54,0.07,0.34,90.19,0.01,0.03,4,27,5,3.0,0.0
2025-05-27 05:00:00,3.0,24.61,88.07,49.68,0.06,0.33,89.57,0.01,0.01,5,27,5,3.0,0.0
2025-05-27 06:00:00,3.0,25.24,90.18,49.78,0.05,0.32,89.11,0.01,0.01,6,27,5,3.0,0.0
2025-05-27 07:00:00,3.0,26.08,93.46,50.32,0.04,0.3,89.17,0.01,0.0,7,27,5,3.0,0.0
2025-05-27 08:00:00,3.0,27.04,97.02,50.53,0.04,0.29,89.42,0.01,0.0,8,27,5,3.0,0.0
2025-05-27 09:00:00,3.0,27.9,99.78,50.26,0.04,0.29,89.38,0.01,0.0,9,27,5,3.0,0.0
2025-05-27 10:00:00,4.0,28.65,101.99,49.61,0.04,0.29,89.39,0.01,0.0,10,27,5,3.0,1.0
2025-05-27 11:00:00,4.0,29.09,103.45,48.47,0.04,0.3,88.64,0.01,0.0,11,27,5,4.0,0.0
2025-05-27 12:00:00,4.0,29.09,104.24,46.99,0.04,0.3,87.49,0.01,0.0,12,27,5,4.0,0.0
2025-05-27 13:00:00,4.0,28.72,104.51,45.8,0.06,0.32,86.56,0.01,0.0,13,27,5,4.0,0.0
2025-05-27 14:00:00,4.0,28.04,104.15,44.9,0.07,0.33,85.56,0.0,0.0,14,27,5,4.0,0.0
2025-05-27 15:00:00,4.0,27.39,103.96,44.76,0.08,0.35,85.2,0.0,0.0,15,27,5,4.0,0.0
2025-05-27 16:00:00,4.0,26.9,104.1,45.31,0.08,0.37,85.0,0.0,0.0,16,27,5,4.0,0.0
2025-05-27 17:00:00,4.0,26.55,104.67,45.91,0.08,0.37,85.1,0.0,0.0,17,27,5,4.0,0.0
2025-05-27 18:00:00,4.0,26.35,105.65,46.22,0.08,0.38,85.0,0.0,0.0,18,27,5,4.0,0.0
2025-05-27 19:00:00,4.0,26.23,106.74,46.03,0.08,0.38,84.34,0.0,0.0,19,27,5,4.0,0.0
2025-05-27 20:00:00,4.0,26.35,108.24,45.86,0.09,0.39,83.86,0.0,0.0,20,27,5,4.0,0.0
2025-05-27 21:00:00,4.0,26.61,109.77,46.07,0.09,0.4,83.95,0.0,0.0,21,27,5,4.0,0.0
2025-05-27 22:00:00,4.0,26.9,111.01,46.67,0.09,0.41,84.35,0.0,0.0,22,27,5,4.0,0.0
2025-05-27 23:00:00,4.0,27.15,111.48,47.28,0.09,0.41,84.85,0.0,0.0,23,27,5,4.0,0.0
2025-05-28 00:00:00,4.0,27.4,111.46,47.91,0.09,0.41,85.26,0.0,0.0,0,28,5,4.0,0.0
2025-05-28 01:00:00,4.0,27.73,111.6,48.6,0.09,0.41,85.77,0.0,0.0,1,28,5,4.0,0.0
2025-05-28 02:00:00,4.0,28.27,112.53,49.91,0.1,0.42,86.47,0.0,0.0,2,28,5,4.0,0.0
2025-05-28 03:00:00,4.0,29.02,114.04,52.05,0.1,0.42,87.45,0.01,0.0,3,28,5,4.0,0.0
2025-05-28 04:00:00,4.0,29.88,115.54,54.8,0.08,0.43,88.84,0.01,0.0,4,28,5,4.0,0.0
2025-05-28 05:00:00,4.0,30.61,116.17,56.49,0.07,0.42,89.84,0.01,0.0,5,28,5,4.0,0.0
2025-05-28 06:00:00,4.0,31.23,116.08,56.4,0.06,0.41,90.2,0.01,0.0,6,28,5,4.0,0.0
2025-05-28 07:00:00,4.0,31.77,115.72,55.33,0.06,0.4,89.99,0.01,0.0,7,28,5,4.0,0.0
2025-05-28 08:00:00,4.0,32.2,115.1,54.31,0.05,0.38,89.69,0.01,0.0,8,28,5,4.0,0.0
2025-05-28 09:00:00,4.0,32.62,114.54,53.73,0.05,0.38,89.57,0.01,0.0,9,28,5,4.0,0.0
2025-05-28 10:00:00,4.0,33.1,114.43,53.84,0.05,0.38,90.1,0.01,0.0,10,28,5,4.0,0.0
2025-05-28 11:00:00,4.0,33.41,114.06,54.09,0.05,0.38,90.43,0.01,0.0,11,28,5,4.0,0.0
2025-05-28 12:00:00,4.0,33.48,113.88,54.14,0.06,0.39,90.56,0.01,0.0,12,28,5,4.0,0.0
2025-05-28 13:00:00,4.0,33.33,114.54,53.76,0.08,0.4,90.53,0.01,0.0,13,28,5,4.0,0.0
2025-05-28 14:00:00,4.0,32.84,115.24,52.48,0.1,0.4,89.45,0.0,0.0,14,28,5,4.0,0.0
2025-05-28 15:00:00,4.0,32.06,116.0,50.68,0.11,0.41,87.87,0.0,0.0,15,28,5,4.0,0.0
2025-05-28 16:00:00,4.0,31.27,117.21,49.21,0.11,0.41,86.1,0.0,0.0,16,28,5,4.0,0.0
2025-05-28 17:00:00,4.0,30.65,118.77,48.25,0.11,0.42,84.4,0.0,0.0,17,28,5,4.0,0.0
2025-05-28 18:00:00,4.0,30.14,119.78,47.51,0.11,0.43,82.93,0.0,0.0,18,28,5,4.0,0.0
2025-05-28 19:00:00,4.0,29.68,120.59,46.72,0.11,0.44,81.77,0.0,0.0,19,28,5,4.0,0.0
2025-05-28 20:00:00,4.0,29.48,122.36,46.44,0.11,0.44,80.94,0.0,0.0,20,28,5,4.0,0.0
2025-05-28 21:00:00,4.0,29.48,124.79,46.56,0.11,0.43,80.5,0.0,0.0,21,28,5,4.0,0.0
2025-05-28 22:00:00,4.0,29.65,127.19,47.02,0.11,0.43,80.47,0.0,0.0,22,28,5,4.0,0.0
2025-05-28 23:00:00,4.0,30.0,129.66,47.66,0.11,0.44,80.72,0.0,0.0,23,28,5,4.0,0.0
2025-05-29 00:00:00,4.0,30.49,132.42,48.24,0.11,0.46,80.95,0.0,0.0,0,29,5,4.0,0.0
2025-05-29 01:00:00,4.0,31.16,135.71,49.07,0.11,0.47,81.37,0.0,0.0,1,29,5,4.0,0.0
2025-05-29 02:00:00,4.0,31.86,137.87,50.13,0.12,0.48,81.98,0.0,0.0,2,29,5,4.0,0.0
2025-05-29 03:00:00,4.0,32.57,139.8,51.82,0.13,0.48,82.79,0.01,0.0,3,29,5,4.0,0.0
2025-05-29 04:00:00,4.0,33.19,140.4,53.72,0.1,0.47,83.65,0.02,0.0,4,29,5,4.0,0.0
2025-05-29 05:00:00,4.0,33.86,139.12,55.09,0.09,0.45,84.38,0.02,0.0,5,29,5,4.0,0.0
2025-05-29 06:00:00,4.0,34.63,136.59,56.34,0.07,0.44,85.2,0.01,0.0,6,29,5,4.0,0.0
2025-05-29 07:00:00,4.0,35.53,134.06,57.67,0.07,0.42,86.41,0.01,0.0,7,29,5,4.0,0.0
2025-05-29 08:00:00,4.0,36.39,132.06,58.95,0.06,0.41,87.6,0.01,0.0,8,29,5,4.0,0.0
2025-05-29 09:00:00,4.0,37.18,131.07,60.18,0.06,0.39,88.75,0.01,0.0,9,29,5,4.0,0.0
2025-05-29 10:00:00,4.0,38.08,131.33,61.81,0.06,0.39,90.32,0.01,0.0,10,29,5,4.0,0.0
2025-05-29 11:00:00,4.0,38.72,131.65,63.29,0.06,0.39,91.23,0.01,0.0,11,29,5,4.0,0.0
2025-05-29 12:00:00,4.0,39.09,133.5,64.22,0.06,0.41,91.45,0.01,0.0,12,29,5,4.0,0.0
2025-05-29 13:00:00,4.0,39.5,139.34,65.57,0.08,0.43,91.66,0.01,0.0,13,29,5,4.0,0.0
2025-05-29 14:00:00,4.0,39.75,142.5,65.28,0.1,0.46,91.64,0.0,0.0,14,29,5,4.0,0.0
2025-05-29 15:00:00,4.0,39.56,143.1,63.72,0.11,0.49,91.52,0.0,0.0,15,29,5,4.0,0.0
2025-05-29 16:00:00,4.0,38.64,142.66,62.18,0.11,0.49,90.8,0.0,0.0,16,29,5,4.0,0.0
2025-05-29 17:00:00,4.0,37.77,142.94,61.1,0.1,0.49,90.05,0.0,0.0,17,29,5,4.0,0.0
2025-05-29 18:00:00,4.0,37.32,145.13,59.61,0.1,0.49,88.67,0.0,0.0,18,29,5,4.0,0.0
2025-05-29 19:00:00,4.0,37.05,150.06,59.77,0.09,0.47,87.49,0.0,0.0,19,29,5,4.0,0.0
2025-05-29 20:00:00,4.0,37.34,155.86,60.64,0.09,0.46,86.76,0.0,0.0,20,29,5,4.0,0.0
2025-05-29 21:00:00,4.0,37.66,160.01,60.36,0.08,0.47,85.74,0.0,0.0,21,29,5,4.0,0.0
2025-05-29 22:00:00,4.0,37.68,161.63,59.92,0.08,0.47,84.83,0.0,0.0,22,29,5,4.0,0.0
2025-05-29 23:00:00,4.0,37.59,159.49,60.1,0.08,0.48,84.35,0.0,0.0,23,29,5,4.0,0.0
2025-05-30 00:00:00,4.0,37.47,156.54,61.35,0.08,0.49,84.32,0.0,0.0,0,30,5,4.0,0.0
2025-05-30 01:00:00,4.0,37.24,153.13,64.06,0.08,0.48,84.84,0.0,0.0,1,30,5,4.0,0.0
2025-05-30 02:00:00,4.0,36.77,148.61,67.04,0.09,0.48,85.77,0.0,0.0,2,30,5,4.0,0.0
2025-05-30 03:00:00,4.0,36.13,143.86,70.13,0.08,0.48,86.79,0.01,0.0,3,30,5,4.0,0.0
2025-05-30 04:00:00,4.0,35.5,139.91,73.01,0.07,0.47,87.74,0.01,0.0,4,30,5,4.0,0.0
2025-05-30 05:00:00,4.0,35.26,137.17,74.78,0.05,0.46,88.77,0.01,0.0,5,30,5,4.0,0.0
2025-05-30 06:00:00,4.0,35.2,134.68,74.69,0.04,0.45,89.5,0.01,0.0,6,30,5,4.0,0.0
2025-05-30 07:00:00,4.0,35.15,132.65,72.76,0.04,0.44,89.81,0.01,0.0,7,30,5,4.0,0.0
2025-05-30 08:00:00,4.0,35.03,130.86,69.9,0.04,0.42,90.03,0.01,0.0,8,30,5,4.0,0.0
2025-05-30 09:00:00,4.0,34.95,129.47,67.49,0.04,0.41,90.16,0.01,0.0,9,30,5,4.0,0.0
2025-05-30 10:00:00,4.0,34.96,128.51,66.31,0.04,0.4,90.79,0.01,0.0,10,30,5,4.0,0.0
2025-05-30 11:00:00,4.0,35.03,127.52,65.58,0.04,0.4,91.21,0.01,0.0,11,30,5,4.0,0.0
2025-05-30 12:00:00,4.0,35.2,127.45,64.94,0.05,0.4,91.52,0.01,0.0,12,30,5,4.0,0.0
2025-05-30 13:00:00,4.0,35.46,128.27,63.71,0.06,0.41,91.29,0.0,0.0,13,30,5,4.0,0.0
2025-05-30 14:00:00,4.0,35.62,129.28,61.77,0.07,0.42,90.41,0.0,0.0,14,30,5,4.0,0.0
2025-05-30 15:00:00,4.0,35.81,130.69,60.21,0.08,0.42,89.42,0.0,0.0,15,30,5,4.0,0.0
2025-05-30 16:00:00,4.0,35.97,132.41,60.32,0.08,0.42,88.76,0.0,0.0,16,30,5,4.0,0.0
2025-05-30 17:00:00,4.0,36.09,134.41,61.8,0.08,0.43,88.81,0.0,0.0,17,30,5,4.0,0.0
2025-05-30 18:00:00,4.0,36.06,135.6,62.78,0.08,0.43,88.88,0.0,0.0,18,30,5,4.0,0.0
2025-05-30 19:00:00,4.0,35.62,135.93,62.69,0.08,0.44,88.29,0.0,0.0,19,30,5,4.0,0.0
2025-05-30 20:00:00,4.0,35.15,136.37,62.37,0.08,0.46,87.86,0.0,0.0,20,30,5,4.0,0.0
2025-05-30 21:00:00,4.0,34.66,136.5,61.81,0.08,0.47,87.32,0.0,0.0,21,30,5,4.0,0.0
2025-05-30 22:00:00,4.0,34.1,135.69,62.31,0.08,0.47,87.31,0.0,0.0,22,30,5,4.0,0.0
2025-05-30 23:00:00,4.0,33.66,133.82,63.27,0.07,0.46,87.3,0.0,0.0,23,30,5,4.0,0.0
2025-05-31 00:00:00,4.0,33.56,132.38,63.73,0.07,0.45,87.24,0.0,0.0,0,31,5,4.0,0.0
2025-05-31 01:00:00,4.0,33.73,131.99,64.84,0.07,0.44,87.33,0.0,0.0,1,31,5,4.0,0.0
2025-05-31 02:00:00,4.0,34.04,132.4,65.96,0.08,0.43,87.75,0.0,0.0,2,31,5,4.0,0.0
2025-05-31 03:00:00,4.0,34.32,132.67,66.73,0.08,0.43,87.94,0.0,0.0,3,31,5,4.0,0.0
2025-05-31 04:00:00,4.0,34.57,132.21,67.02,0.06,0.42,88.02,0.01,0.0,4,31,5,4.0,0.0
2025-05-31 05:00:00,4.0,34.83,131.79,66.65,0.05,0.42,88.04,0.01,0.0,5,31,5,4.0,0.0
2025-05-31 06:00:00,4.0,35.02,131.42,65.13,0.05,0.41,87.81,0.01,0.0,6,31,5,4.0,0.0
2025-05-31 07:00:00,4.0,35.03,130.9,63.04,0.04,0.4,87.43,0.01,0.0,7,31,5,4.0,0.0
2025-05-31 08:00:00,4.0,34.87,130.2,60.75,0.04,0.39,86.93,0.01,0.0,8,31,5,4.0,0.0
2025-05-31 09:00:00,4.0,34.66,129.24,58.66,0.04,0.38,86.47,0.01,0.0,9,31,5,4.0,0.0
2025-05-31 10:00:00,4.0,34.44,128.49,57.12,0.04,0.38,86.27,0.01,0.0,10,31,5,4.0,0.0
2025-05-31 11:00:00,4.0,34.16,127.82,55.98,0.04,0.39,85.59,0.01,0.0,11,31,5,4.0,0.0
2025-05-31 12:00:00,4.0,33.96,128.04,55.13,0.05,0.4,84.88,0.01,0.0,12,31,5,4.0,0.0
2025-05-31 13:00:00,4.0,33.89,129.42,54.63,0.06,0.41,84.2,0.0,0.0,13,31,5,4.0,0.0
2025-05-31 14:00:00,4.0,33.63,130.47,53.92,0.07,0.42,83.18,0.0,0.0,14,31,5,4.0,0.0
2025-05-31 15:00:00,4.0,33.2,130.33,52.81,0.08,0.42,81.99,0.0,0.0,15,31,5,4.0,0.0
2025-05-31 16:00:00,4.0,32.59,128.87,52.47,0.08,0.42,81.01,0.0,0.0,16,31,5,4.0,0.0
2025-05-31 17:00:00,4.0,32.0,126.83,53.32,0.08,0.41,80.93,0.0,0.0,17,31,5,4.0,0.0
2025-05-31 18:00:00,4.0,31.42,124.74,55.01,0.08,0.41,81.53,0.0,0.0,18,31,5,4.0,0.0
2025-05-31 19:00:00,4.0,30.76,122.37,56.43,0.08,0.4,82.01,0.0,0.0,19,31,5,4.0,0.0
2025-05-31 20:00:00,4.0,30.27,119.99,56.77,0.07,0.41,81.88,0.0,0.0,20,31,5,4.0,0.0
2025-05-31 21:00:00,4.0,29.97,117.89,56.59,0.07,0.41,81.58,0.0,0.0,21,31,5,4.0,0.0
2025-05-31 22:00:00,4.0,29.98,116.83,56.73,0.08,0.42,81.72,0.0,0.0,22,31,5,4.0,0.0
2025-05-31 23:00:00,4.0,30.55,117.19,57.14,0.08,0.43,82.19,0.0,0.0,23,31,5,4.0,0.0
2025-06-01 00:00:00,4.0,31.7,119.02,57.6,0.08,0.44,82.56,0.0,0.0,0,1,6,4.0,0.0
2025-06-01 01:00:00,4.0,33.48,122.17,58.8,0.08,0.46,83.28,0.0,0.0,1,1,6,4.0,0.0
2025-06-01 02:00:00,4.0,35.74,125.89,61.13,0.09,0.47,84.3,0.0,0.0,2,1,6,4.0,0.0
2025-06-01 03:00:00,4.0,38.4,129.82,63.78,0.09,0.47,86.11,0.01,0.0,3,1,6,4.0,0.0
2025-06-01 04:00:00,4.0,40.95,133.41,65.87,0.08,0.47,87.57,0.01,0.0,4,1,6,4.0,0.0
2025-06-01 05:00:00,4.0,42.82,135.78,66.46,0.06,0.46,88.63,0.01,0.0,5,1,6,4.0,0.0
2025-06-01 06:00:00,4.0,43.74,137.14,65.47,0.05,0.45,88.74,0.01,0.0,6,1,6,4.0,0.0
2025-06-01 07:00:00,4.0,43.83,137.85,63.44,0.05,0.44,88.25,0.01,0.0,7,1,6,4.0,0.0
2025-06-01 08:00:00,4.0,43.38,137.58,60.59,0.04,0.44,87.26,0.01,0.0,8,1,6,4.0,0.0
2025-06-01 09:00:00,4.0,42.7,136.82,57.36,0.04,0.44,86.16,0.01,0.0,9,1,6,4.0,0.0
2025-06-01 10:00:00,4.0,42.1,136.16,54.26,0.04,0.44,85.04,0.01,0.0,10,1,6,4.0,0.0
2025-06-01 11:00:00,4.0,41.19,134.25,51.3,0.05,0.44,83.49,0.01,0.0,11,1,6,4.0,0.0
2025-06-01 12:00:00,4.0,40.06,132.76,49.76,0.05,0.45,82.32,0.01,0.0,12,1,6,4.0,0.0
2025-06-01 13:00:00,4.0,38.9,132.88,49.91,0.06,0.45,81.73,0.01,0.0,13,1,6,4.0,0.0
2025-06-01 14:00:00,4.0,37.63,133.8,51.19,0.08,0.45,81.43,0.0,0.0,14,1,6,4.0,0.0
2025-06-01 15:00:00,4.0,36.38,133.84,52.43,0.09,0.45,81.17,0.0,0.0,15,1,6,4.0,0.0
2025-06-01 16:00:00,4.0,35.23,132.81,52.92,0.08,0.47,80.82,0.0,0.0,16,1,6,4.0,0.0
2025-06-01 17:00:00,4.0,34.3,131.27,52.9,0.08,0.49,80.4,0.0,0.0,17,1,6,4.0,0.0
2025-06-01 18:00:00,4.0,33.53,130.29,52.7,0.08,0.51,79.94,0.0,0.0,18,1,6,4.0,0.0
2025-06-01 19:00:00,4.0,32.87,129.77,52.27,0.09,0.53,79.23,0.0,0.0,19,1,6,4.0,0.0
2025-06-01 20:00:00,4.0,32.51,129.69,51.65,0.09,0.55,78.65,0.0,0.0,20,1,6,4.0,0.0
2025-06-01 21:00:00,4.0,32.45,129.32,51.01,0.09,0.57,78.52,0.0,0.0,21,1,6,4.0,0.0
2025-06-01 22:00:00,4.0,32.83,129.98,50.99,0.09,0.58,78.89,0.0,0.0,22,1,6,4.0,0.0
2025-06-01 23:00:00,4.0,33.44,130.97,51.56,0.09,0.58,79.59,0.0,0.0,23,1,6,4.0,0.0
2025-06-02 00:00:00,4.0,34.34,132.69,52.61,0.09,0.57,80.49,0.0,0.0,0,2,6,4.0,0.0
2025-06-02 01:00:00,4.0,35.45,135.67,54.0,0.09,0.56,81.46,0.0,0.0,1,2,6,4.0,0.0
2025-06-02 02:00:00,4.0,36.45,138.45,55.41,0.1,0.56,82.45,0.0,0.0,2,2,6,4.0,0.0
2025-06-02 03:00:00,4.0,37.32,140.99,57.06,0.09,0.55,83.44,0.0,0.0,3,2,6,4.0,0.0
2025-06-02 04:00:00,4.0,38.15,143.63,58.63,0.08,0.54,84.43,0.01,0.0,4,2,6,4.0,0.0
2025-06-02 05:00:00,4.0,39.23,148.08,59.8,0.06,0.53,85.31,0.01,0.0,5,2,6,4.0,0.0
2025-06-02 06:00:00,4.0,40.51,154.65,60.01,0.06,0.52,86.05,0.01,0.0,6,2,6,4.0,0.0
2025-06-02 07:00:00,5.555580139160156,0.0,0.0,59.62,0.05,0.5,86.61,0.01,0.0,7,2,6,4.0,1.5555801391601562
2025-06-02 08:00:00,4.0,43.13,169.64,58.74,0.05,0.48,86.98,0.01,0.0,8,2,6,5.555580139160156,-1.5555801391601562
2025-06-02 09:00:00,4.0,44.18,175.24,57.96,0.05,0.46,87.18,0.01,0.0,9,2,6,4.0,0.0
2025-06-02 10:00:00,4.0,45.22,180.9,57.92,0.05,0.45,87.67,0.01,0.0,10,2,6,4.0,0.0
2025-06-02 11:00:00,4.0,45.83,184.17,58.16,0.05,0.44,88.13,0.01,0.0,11,2,6,4.0,0.0
2025-06-02 12:00:00,4.0,45.98,185.18,58.71,0.05,0.43,88.51,0.01,0.0,12,2,6,4.0,0.0
2025-06-02 13:00:00,4.0,46.23,187.27,59.6,0.06,0.43,89.14,0.0,0.0,13,2,6,4.0,0.0
2025-06-02 14:00:00,4.0,46.56,189.99,60.83,0.08,0.43,89.65,0.0,0.0,14,2,6,4.0,0.0
2025-06-02 15:00:00,4.0,46.88,192.28,62.0,0.09,0.44,90.33,0.0,0.0,15,2,6,4.0,0.0
2025-06-02 16:00:00,4.0,47.1,195.06,62.87,0.09,0.44,90.57,0.0,0.0,16,2,6,4.0,0.0
2025-06-02 17:00:00,4.0,47.26,197.24,63.17,0.09,0.44,90.73,0.0,0.0,17,2,6,4.0,0.0
2025-06-02 18:00:00,4.0,47.27,197.84,63.3,0.08,0.44,90.61,0.0,0.0,18,2,6,4.0,0.0
2025-06-02 19:00:00,4.0,47.1,198.63,63.71,0.08,0.43,90.54,0.0,0.0,19,2,6,4.0,0.0
2025-06-02 20:00:00,4.0,46.83,198.44,64.5,0.08,0.43,90.68,0.0,0.0,20,2,6,4.0,0.0
2025-06-02 21:00:00,4.0,46.63,199.88,65.73,0.07,0.42,91.03,0.0,0.0,21,2,6,4.0,0.0
2025-06-02 22:00:00,5.0,46.93,205.47,67.49,0.07,0.41,91.73,0.0,0.0,22,2,6,4.0,1.0
2025-06-02 23:00:00,5.0,47.49,212.11,69.3,0.07,0.41,92.36,0.0,0.0,23,2,6,5.0,0.0
2025-06-03 00:00:00,5.0,48.11,219.44,70.95,0.07,0.42,92.93,0.0,0.0,0,3,6,5.0,0.0
